
"Banco de México"

"Finanzas públicas"
"Ingresos Presupuestales del Sector Público"

"Fecha de consulta: 28/05/2024 01:06:41"

""

"Título","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios, Petroleros","Ingresos y Gastos de Pemex, Medición por Ingreso-Gasto, Flujos de caja, Ingreso total, Ingreso propio","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios, Petroleros, Gobierno Federal","Ingresos y Gastos Presupuestales del Gobierno Federal, Medición por Ingreso-Gasto, Flujos de Caja, Ingreso total, No tributarios, Transferencias del FMPED 8/","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios, Petroleros, Gobierno Federal, ISR de contratistas y asignatarios","Ingresos y Gastos Presupuestales del Gobierno Federal, Medición por Ingreso-Gasto, Flujos de Caja, Ingreso total, No tributarios, Derechos, Hidrocarburos","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios, Petroleros, Gobierno Federal, Derechos a los hidrocarburos 3/, DOSH","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios, Petroleros, Gobierno Federal, Derechos a los hidrocarburos 3/, DEEP","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios, Petroleros, Gobierno Federal, Derechos a los hidrocarburos 3/, DHFE","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios, Petroleros, Gobierno Federal, Derechos a los hidrocarburos 3/, DFICTME","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios, Petroleros, Gobierno Federal, Derechos a los hidrocarburos 3/, DFP","","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios, Petroleros, Gobierno Federal, ARE 4/","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios, No Petroleros","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios, No Petroleros, Gobierno Federal","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios, No Petroleros, Gobierno Federal, Tributarios","Ingresos y Gastos Presupuestales del Gobierno Federal, Medición por Ingreso-Gasto, Flujos de Caja, Ingreso total, Tributarios, ISR","Ingresos y Gastos Presupuestales del Gobierno Federal, Medición por Ingreso-Gasto, Flujos de Caja, Ingreso total, Tributarios, IETU","Ingresos y Gastos Presupuestales del Gobierno Federal, Medición por Ingreso-Gasto, Flujos de Caja, Ingreso total, Tributarios, IDE","Ingresos y Gastos Presupuestales del Gobierno Federal, Medición por Ingreso-Gasto, Flujos de Caja, Ingreso total, Tributarios, IVA","Ingresos y Gastos Presupuestales del Gobierno Federal, Medición por Ingreso-Gasto, Flujos de Caja, Ingreso total, Tributarios, IEPS","Ingresos y Gastos Presupuestales del Gobierno Federal, Medición por Ingreso-Gasto, Flujos de Caja, Ingreso total, Tributarios, IEPS, IEPS gasolinas y diesel","Ingresos y Gastos Presupuestales del Gobierno Federal, Medición por Ingreso-Gasto, Flujos de Caja, Ingreso total, Tributarios, IEPS, IEPS distinto de gasolinas y diesel","Ingresos y Gastos Presupuestales del Gobierno Federal, Medición por Ingreso-Gasto, Flujos de Caja, Ingreso total, Tributarios, lmpuestos al comercio exterior, Importaciones","Ingresos y Gastos Presupuestales del Gobierno Federal, Medición por Ingreso-Gasto, Flujos de Caja, Ingreso total, Tributarios, IAEEH 6/","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios, No Petroleros, Gobierno Federal, Tributarios, Otros 5/","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios, No Petroleros, Gobierno Federal, No Tributarios","Ingresos y Gastos Presupuestales del Gobierno Federal, Medición por Ingreso-Gasto, Flujos de Caja, Ingreso total, No tributarios, Derechos, Otros","Ingresos y Gastos Presupuestales del Gobierno Federal, Medición por Ingreso-Gasto, Flujos de Caja, Ingreso total, No tributarios, Productos","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios, No Petroleros, Gobierno Federal, No Tributarios, Aprovechamientos","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios, No Petroleros, Gobierno Federal, No Tributarios, Accesorios 6/","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Ingresos presupuestarios, No Petroleros, Organismos y empresas","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, IVA gasolinas","Ingresos Presupuestales del Sector Público, Medición por Ingreso-Gasto, Flujos de Caja, Resto de IVA"
"Periodo disponible","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024","Ene 1977 - Mar 2024"
"Periodicidad","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual","Mensual"
"Cifra","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados","Flujos Acumulados"
"Unidad","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos","Millones de Pesos"
"Base","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aviso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tipo de información","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles"
"Fecha","SG8","SG255","SG117","SG256","SG1455","SG1459","SG78","SG617","SG618","SG619","SG620","SG621","SG1460","SG461","SG257","SG258","SG259","SG80","SG910","SG911","SG81","SG54","SG79","SG55","SG83","SG1454","SG263","SG264","SG62","SG63","SG361","SG266","SG267","SG460","SG261"
01/01/1977,30.2,4.6,3.7,0.9,0.0,0.0,0.9,0.9,N/E,N/E,N/E,N/E,N/E,0.0,25.7,13.2,12.1,6.3,N/E,N/E,1.3,2.3,0.8,1.6,0.7,0.0,1.5,1.1,0.5,0.3,0.2,0.1,12.4,0.0,1.3
01/02/1977,57.7,9.0,7.2,1.8,N/E,N/E,1.7,1.7,N/E,N/E,N/E,N/E,N/E,0.0,48.8,29.9,28.1,10.6,N/E,N/E,8.0,4.4,1.5,2.8,1.4,N/E,3.6,1.8,0.9,0.4,0.4,0.1,18.9,0.0,8.0
01/03/1977,95.4,14.8,12.1,2.8,N/E,N/E,2.8,2.8,N/E,N/E,N/E,N/E,N/E,0.0,80.5,48.4,44.2,18.8,N/E,N/E,11.0,6.5,2.3,4.2,2.3,N/E,5.6,4.2,1.3,0.7,2.0,0.2,32.1,0.0,11.0
01/04/1977,125.4,20.4,17.0,3.4,N/E,N/E,3.4,3.4,N/E,N/E,N/E,N/E,N/E,0.0,105.0,64.7,59.6,26.3,N/E,N/E,13.5,8.8,3.2,5.6,3.0,N/E,8.0,5.1,1.8,0.9,2.2,0.3,40.3,0.0,13.5
01/05/1977,164.1,23.7,19.7,4.1,N/E,N/E,4.1,4.1,N/E,N/E,N/E,N/E,N/E,0.0,140.4,84.9,78.3,37.5,N/E,N/E,16.2,11.2,4.0,7.2,3.9,N/E,9.6,6.6,2.1,1.0,3.1,0.3,55.5,0.0,16.2
01/06/1977,194.1,29.0,23.7,5.6,N/E,N/E,5.6,5.6,N/E,N/E,N/E,N/E,N/E,0.0,165.1,100.9,93.0,44.1,N/E,N/E,19.2,13.8,4.9,8.9,4.9,N/E,11.1,7.9,2.7,1.3,3.5,0.4,64.1,0.0,19.2
01/07/1977,226.7,33.6,27.6,6.3,N/E,N/E,6.2,6.2,N/E,N/E,N/E,N/E,N/E,0.0,193.1,115.7,106.9,49.4,N/E,N/E,22.2,16.6,5.8,10.8,5.8,N/E,12.9,8.8,3.1,1.5,3.7,0.5,77.5,0.0,22.2
01/08/1977,259.6,40.7,32.4,8.6,N/E,N/E,8.6,8.6,N/E,N/E,N/E,N/E,N/E,0.0,218.9,131.5,121.8,54.9,N/E,N/E,25.3,19.5,6.8,12.7,6.6,N/E,15.6,9.7,3.6,1.5,4.0,0.6,87.3,0.0,25.3
01/09/1977,300.5,46.5,36.9,10.1,N/E,N/E,10.2,10.2,N/E,N/E,N/E,N/E,N/E,0.0,254.0,153.4,142.8,67.5,N/E,N/E,28.2,22.2,7.8,14.4,7.4,N/E,17.5,10.7,4.1,1.6,4.3,0.7,100.6,0.0,28.2
01/10/1977,332.6,52.6,41.2,11.9,N/E,N/E,11.9,11.9,N/E,N/E,N/E,N/E,N/E,0.0,279.9,169.7,157.8,74.0,N/E,N/E,31.2,25.1,8.7,16.4,8.3,N/E,19.2,12.0,4.6,1.8,4.8,0.7,110.2,0.0,31.2
01/11/1977,371.2,60.4,47.5,13.6,N/E,N/E,13.5,13.5,N/E,N/E,N/E,N/E,N/E,0.0,310.7,187.4,174.3,81.3,N/E,N/E,34.7,28.1,9.6,18.5,9.3,N/E,21.0,13.1,5.2,2.0,5.1,0.8,123.4,0.0,34.7
01/12/1977,419.3,73.3,55.5,18.4,N/E,N/E,18.4,18.4,N/E,N/E,N/E,N/E,N/E,0.0,346.0,212.1,197.5,93.9,N/E,N/E,39.0,31.2,10.6,20.5,10.7,N/E,22.7,14.6,5.7,2.6,5.4,0.9,133.9,0.0,39.0
01/01/1978,42.7,5.5,3.5,2.1,N/E,N/E,2.0,2.0,N/E,N/E,N/E,N/E,N/E,0.0,37.2,21.9,20.0,8.5,N/E,N/E,5.2,3.0,1.0,2.0,0.9,N/E,2.5,1.9,0.6,0.3,0.9,0.1,15.3,0.0,5.2
01/02/1978,76.9,12.4,8.3,4.1,N/E,N/E,4.0,4.0,N/E,N/E,N/E,N/E,N/E,0.0,64.5,39.8,36.1,15.0,N/E,N/E,9.2,5.8,2.0,3.7,1.6,N/E,4.6,3.7,1.2,0.5,1.8,0.2,24.7,0.0,9.2
01/03/1978,123.3,21.5,15.3,6.1,N/E,N/E,6.1,6.1,N/E,N/E,N/E,N/E,N/E,0.0,101.8,61.9,57.1,27.2,N/E,N/E,12.8,8.2,2.9,5.3,2.4,N/E,6.6,4.8,1.7,0.7,2.1,0.3,39.9,0.0,12.8
01/04/1978,163.9,29.5,21.4,8.1,N/E,N/E,8.1,8.1,N/E,N/E,N/E,N/E,N/E,0.0,134.4,84.2,78.1,38.6,N/E,N/E,16.4,11.1,4.0,7.1,3.6,N/E,8.3,6.1,2.3,1.0,2.4,0.4,50.3,0.0,16.4
01/05/1978,217.1,38.1,28.1,10.1,N/E,N/E,10.1,10.1,N/E,N/E,N/E,N/E,N/E,0.0,178.9,110.8,103.5,53.9,N/E,N/E,20.4,14.2,5.0,9.1,4.7,N/E,10.4,7.3,2.9,1.1,2.7,0.5,68.2,0.0,20.4
01/06/1978,256.8,44.0,32.1,12.0,N/E,N/E,12.0,12.0,N/E,N/E,N/E,N/E,N/E,0.0,212.8,132.8,124.3,64.2,N/E,N/E,24.3,17.3,6.1,11.2,5.8,N/E,12.6,8.6,3.5,1.5,3.0,0.6,80.0,0.0,24.3
01/07/1978,302.3,52.4,39.4,13.0,N/E,N/E,13.0,13.0,N/E,N/E,N/E,N/E,N/E,0.0,249.9,153.3,143.3,72.4,N/E,N/E,28.2,21.0,7.1,13.9,6.9,N/E,14.9,9.9,4.1,1.8,3.3,0.7,96.7,0.0,28.2
01/08/1978,342.9,60.2,45.6,14.8,N/E,N/E,14.8,14.8,N/E,N/E,N/E,N/E,N/E,0.0,282.7,172.9,161.7,80.1,N/E,N/E,32.3,24.3,8.2,16.1,8.5,N/E,16.5,11.2,4.9,2.0,3.5,0.9,109.9,0.0,32.3
01/09/1978,398.7,69.2,52.5,17.0,N/E,N/E,17.0,17.0,N/E,N/E,N/E,N/E,N/E,0.0,329.6,203.4,190.8,98.0,N/E,N/E,36.6,27.5,9.3,18.2,9.8,N/E,18.9,12.6,5.7,2.2,3.7,1.0,126.2,0.0,36.6
01/10/1978,443.0,80.7,59.9,21.2,N/E,N/E,21.1,21.1,N/E,N/E,N/E,N/E,N/E,0.0,362.4,223.3,209.4,106.5,N/E,N/E,40.3,30.9,10.2,20.7,11.1,N/E,20.6,14.0,6.3,2.5,4.0,1.1,139.1,0.0,40.3
01/11/1978,491.8,90.8,67.3,23.9,N/E,N/E,23.9,23.9,N/E,N/E,N/E,N/E,N/E,0.0,401.0,244.8,229.6,115.9,N/E,N/E,44.5,34.5,11.3,23.2,12.6,N/E,22.1,15.2,7.0,2.7,4.3,1.2,156.2,0.0,44.5
01/12/1978,553.1,105.3,79.1,26.7,N/E,N/E,26.8,26.8,N/E,N/E,N/E,N/E,N/E,0.0,447.9,277.1,259.6,133.6,N/E,N/E,48.4,38.5,12.5,26.0,15.3,N/E,23.7,17.5,7.8,3.5,4.9,1.3,170.8,0.0,48.4
01/01/1979,54.2,10.0,6.9,3.1,N/E,N/E,3.1,3.1,N/E,N/E,N/E,N/E,N/E,0.0,44.3,25.7,24.0,11.1,N/E,N/E,5.6,3.7,1.1,2.6,1.3,N/E,2.2,1.7,0.8,0.3,0.5,0.1,18.6,0.0,5.6
01/02/1979,92.3,16.5,10.3,6.3,N/E,N/E,6.2,6.2,N/E,N/E,N/E,N/E,N/E,0.0,75.8,46.1,43.1,18.8,N/E,N/E,10.8,6.8,2.2,4.6,2.8,N/E,3.8,3.0,1.5,0.6,0.7,0.2,29.8,0.0,10.8
01/03/1979,162.1,36.5,26.8,9.6,N/E,N/E,9.6,9.6,N/E,N/E,N/E,N/E,N/E,0.0,125.6,75.9,71.5,34.7,N/E,N/E,16.2,10.2,3.3,6.8,4.5,N/E,6.0,4.5,2.2,0.8,1.2,0.3,49.7,0.0,16.2
01/04/1979,210.6,46.3,33.2,13.1,N/E,N/E,13.1,13.1,N/E,N/E,N/E,N/E,N/E,0.0,164.2,102.4,96.2,46.6,N/E,N/E,22.2,13.6,4.5,9.1,6.3,N/E,7.5,6.2,3.0,1.2,1.6,0.4,61.8,0.0,22.2
01/05/1979,281.3,59.6,43.1,16.6,N/E,N/E,16.6,16.6,N/E,N/E,N/E,N/E,N/E,0.0,221.7,140.2,132.1,68.7,N/E,N/E,27.7,17.4,5.7,11.7,8.4,N/E,9.8,8.1,3.9,1.7,2.1,0.5,81.5,0.0,27.7
01/06/1979,338.4,73.6,53.8,20.0,N/E,N/E,20.0,20.0,N/E,N/E,N/E,N/E,N/E,0.0,264.7,169.8,159.8,81.9,N/E,N/E,33.9,21.4,7.0,14.4,10.7,N/E,11.8,10.0,4.9,1.8,2.5,0.8,94.9,0.0,33.9
01/07/1979,399.5,85.3,61.9,23.5,N/E,N/E,23.6,23.6,N/E,N/E,N/E,N/E,N/E,0.0,314.2,196.8,185.4,92.2,N/E,N/E,40.1,25.8,8.2,17.6,13.4,N/E,13.9,11.5,5.6,2.0,2.9,1.0,117.4,0.0,40.1
01/08/1979,456.4,99.2,72.3,27.1,N/E,N/E,27.2,27.2,N/E,N/E,N/E,N/E,N/E,0.0,357.2,223.2,209.8,101.1,N/E,N/E,46.5,30.0,9.5,20.5,16.3,N/E,15.9,13.4,6.5,2.6,3.2,1.1,134.0,0.0,46.5
01/09/1979,539.3,121.0,90.3,31.0,N/E,N/E,31.0,31.0,N/E,N/E,N/E,N/E,N/E,0.0,418.3,263.7,248.9,125.5,N/E,N/E,53.2,34.1,10.7,23.4,18.3,N/E,17.8,14.7,7.3,2.8,3.5,1.2,154.7,0.0,53.2
01/10/1979,597.0,131.9,96.1,36.1,N/E,N/E,36.1,36.1,N/E,N/E,N/E,N/E,N/E,0.0,465.0,295.0,278.2,136.6,N/E,N/E,59.5,38.2,11.9,26.3,21.2,N/E,22.7,16.7,8.0,3.2,4.0,1.5,170.1,0.0,59.5
01/11/1979,670.2,152.9,112.7,40.7,N/E,N/E,40.7,40.7,N/E,N/E,N/E,N/E,N/E,0.0,517.2,324.7,306.2,149.0,N/E,N/E,66.3,42.2,13.2,29.1,23.6,N/E,25.0,18.4,9.0,3.5,4.3,1.6,192.6,0.0,66.3
01/12/1979,751.1,175.8,131.1,45.3,N/E,N/E,45.3,45.3,N/E,N/E,N/E,N/E,N/E,0.0,575.3,367.5,347.2,173.2,N/E,N/E,73.2,46.5,14.5,32.0,27.3,N/E,27.1,20.3,9.9,3.7,4.9,1.7,207.8,0.0,73.2
01/01/1980,80.3,21.2,13.6,7.6,N/E,N/E,7.6,7.6,N/E,N/E,N/E,N/E,N/E,0.0,59.1,35.9,33.1,14.8,N/E,N/E,9.9,3.8,1.3,2.5,2.2,N/E,2.2,2.9,1.1,0.6,1.1,0.1,23.2,0.2,9.7
01/02/1980,144.5,42.5,20.1,22.4,N/E,N/E,22.5,22.5,N/E,N/E,N/E,N/E,N/E,0.0,102.0,65.0,60.0,25.8,N/E,N/E,17.8,7.2,2.7,4.5,4.6,N/E,4.5,5.0,2.4,0.9,1.4,0.4,37.0,0.4,17.4
01/03/1980,235.2,65.3,27.6,37.7,N/E,N/E,37.6,37.6,N/E,N/E,N/E,N/E,N/E,0.0,169.9,108.7,100.7,48.3,N/E,N/E,26.8,10.5,3.9,6.6,8.5,N/E,6.6,8.0,4.2,1.1,2.0,0.6,61.2,0.6,26.2
01/04/1980,317.3,91.0,35.5,55.5,N/E,N/E,55.5,55.5,N/E,N/E,N/E,N/E,N/E,0.0,226.3,148.3,137.3,65.6,N/E,N/E,36.5,13.9,5.3,8.7,11.8,N/E,9.5,11.0,5.9,1.5,2.8,0.8,78.0,0.8,35.7
01/05/1980,426.4,120.3,52.2,68.1,N/E,N/E,68.1,68.1,N/E,N/E,N/E,N/E,N/E,0.0,306.1,199.1,185.6,96.3,N/E,N/E,45.4,17.5,6.8,10.8,14.7,N/E,11.6,13.5,7.3,2.0,3.2,1.1,107.0,1.0,44.5
01/06/1980,509.8,148.7,73.2,75.5,N/E,N/E,75.5,75.5,N/E,N/E,N/E,N/E,N/E,0.0,361.1,235.9,220.1,113.3,N/E,N/E,55.2,21.2,8.2,13.0,17.1,N/E,13.3,15.8,8.7,2.2,3.6,1.3,125.2,1.2,54.0
01/07/1980,608.2,180.1,95.0,85.1,N/E,N/E,85.2,85.2,N/E,N/E,N/E,N/E,N/E,0.0,428.1,275.0,255.7,126.9,N/E,N/E,65.3,25.3,9.6,15.7,19.7,N/E,18.4,19.3,10.0,3.8,4.1,1.5,153.1,1.4,64.0
01/08/1980,696.4,211.4,106.3,105.1,N/E,N/E,105.1,105.1,N/E,N/E,N/E,N/E,N/E,0.0,485.0,312.7,291.2,140.3,N/E,N/E,76.2,29.9,11.1,18.8,23.9,N/E,20.8,21.5,11.1,4.0,4.6,1.8,172.3,1.6,74.7
01/09/1980,827.6,254.5,135.1,119.4,N/E,N/E,119.4,119.4,N/E,N/E,N/E,N/E,N/E,0.0,573.0,371.8,348.0,175.9,N/E,N/E,87.2,34.0,12.5,21.5,28.6,N/E,22.4,23.8,12.2,4.4,5.2,2.0,201.3,1.8,85.4
01/10/1980,928.4,292.7,158.6,134.0,N/E,N/E,134.0,134.0,N/E,N/E,N/E,N/E,N/E,0.0,635.7,413.3,386.8,192.0,N/E,N/E,98.3,38.5,14.0,24.5,34.3,N/E,23.7,26.5,13.5,5.0,5.7,2.3,222.4,2.0,96.3
01/11/1980,1028.1,320.2,176.0,144.2,N/E,N/E,144.2,144.2,N/E,N/E,N/E,N/E,N/E,0.0,707.9,456.0,424.4,209.2,N/E,N/E,108.2,42.6,15.4,27.2,39.6,N/E,24.9,31.6,15.2,7.6,6.3,2.5,251.9,2.2,106.0
01/12/1980,1150.4,354.3,190.6,163.7,N/E,N/E,163.7,163.7,N/E,N/E,N/E,N/E,N/E,0.0,796.0,520.1,485.1,246.7,N/E,N/E,120.0,47.8,17.0,30.8,44.3,N/E,26.3,35.0,16.9,8.2,7.1,2.8,275.9,2.4,117.6
01/01/1981,116.4,35.3,13.2,22.1,N/E,N/E,22.0,22.0,N/E,N/E,N/E,N/E,N/E,0.0,81.1,49.0,45.9,21.4,N/E,N/E,12.7,5.6,1.7,3.9,4.4,N/E,1.8,3.1,1.5,0.8,0.6,0.2,32.1,0.3,12.4
01/02/1981,207.6,64.3,30.4,33.9,N/E,N/E,33.9,33.9,N/E,N/E,N/E,N/E,N/E,0.0,143.3,90.2,83.9,36.3,N/E,N/E,25.0,9.6,3.3,6.3,9.7,N/E,3.3,6.3,2.6,2.3,1.0,0.4,53.1,0.6,24.5
01/03/1981,343.9,108.4,55.8,52.6,N/E,N/E,52.6,52.6,N/E,N/E,N/E,N/E,N/E,0.0,235.5,145.6,134.2,62.5,N/E,N/E,37.9,13.9,4.9,9.0,15.0,N/E,4.9,11.4,4.6,4.7,1.4,0.7,89.9,0.9,37.0
01/04/1981,455.2,147.0,74.0,73.0,N/E,N/E,73.0,73.0,N/E,N/E,N/E,N/E,N/E,0.0,308.3,199.5,182.8,86.3,N/E,N/E,51.1,18.8,6.7,12.1,20.2,N/E,6.4,16.8,6.1,7.2,2.3,1.1,108.7,1.2,49.8
01/05/1981,608.9,190.6,93.6,97.0,N/E,N/E,97.0,97.0,N/E,N/E,N/E,N/E,N/E,0.0,418.3,271.0,249.8,129.2,N/E,N/E,63.6,23.8,8.4,15.3,24.9,N/E,8.4,21.1,7.5,9.2,3.0,1.5,147.4,1.5,62.0
01/06/1981,723.4,225.5,109.5,116.1,N/E,N/E,116.1,116.1,N/E,N/E,N/E,N/E,N/E,0.0,497.9,322.9,298.1,152.1,N/E,N/E,77.1,28.6,10.1,18.5,30.2,N/E,10.1,24.7,9.1,10.3,3.5,1.8,175.0,1.8,75.3
01/07/1981,843.8,253.9,107.2,146.7,N/E,N/E,146.6,146.6,N/E,N/E,N/E,N/E,N/E,0.0,590.0,374.8,344.6,171.9,N/E,N/E,90.5,34.4,11.9,22.4,35.9,N/E,12.0,30.1,11.1,12.3,4.3,2.5,215.2,2.2,88.3
01/08/1981,947.1,287.9,129.9,158.0,N/E,N/E,157.9,157.9,N/E,N/E,N/E,N/E,N/E,0.0,659.2,423.5,389.1,190.8,N/E,N/E,104.2,39.5,13.7,25.8,41.1,N/E,13.5,34.3,12.6,13.7,5.2,2.9,235.7,2.5,101.7
01/09/1981,1112.8,334.6,158.4,176.2,N/E,N/E,176.2,176.2,N/E,N/E,N/E,N/E,N/E,0.0,778.2,503.3,463.8,240.0,N/E,N/E,117.2,44.6,15.4,29.3,47.0,N/E,15.0,39.5,14.3,15.5,6.5,3.2,274.9,2.8,114.4
01/10/1981,1237.9,378.6,179.0,199.7,N/E,N/E,199.7,199.7,N/E,N/E,N/E,N/E,N/E,0.0,859.2,560.9,515.8,264.6,N/E,N/E,130.5,50.6,17.2,33.4,53.6,N/E,16.5,45.1,15.8,17.3,8.3,3.7,298.3,3.1,127.4
01/11/1981,1367.6,416.1,195.9,220.2,N/E,N/E,220.2,220.2,N/E,N/E,N/E,N/E,N/E,0.0,951.5,612.9,563.8,287.3,N/E,N/E,143.1,55.8,18.8,37.0,59.6,N/E,18.0,49.1,17.2,18.9,9.1,3.9,338.6,3.4,139.7
01/12/1981,1524.4,450.0,216.2,233.8,N/E,N/E,233.9,233.9,N/E,N/E,N/E,N/E,N/E,0.0,1074.4,701.4,647.1,339.0,N/E,N/E,158.7,62.5,20.8,41.7,66.8,N/E,20.1,54.3,18.9,20.7,10.1,4.5,373.0,3.7,155.0
01/01/1982,148.6,31.0,22.0,8.9,N/E,N/E,8.9,8.9,N/E,N/E,N/E,N/E,N/E,0.0,117.6,74.8,69.3,33.7,N/E,N/E,16.6,10.9,6.5,4.4,5.3,N/E,2.9,5.4,1.6,2.5,1.1,0.2,42.8,0.3,16.3
01/02/1982,289.2,78.8,66.8,12.0,N/E,N/E,12.0,12.0,N/E,N/E,N/E,N/E,N/E,0.0,210.4,136.0,122.7,55.1,N/E,N/E,31.6,19.5,12.1,7.4,11.4,N/E,5.2,13.3,3.5,4.4,4.8,0.7,74.3,0.6,31.0
01/03/1982,487.6,142.1,88.3,53.8,N/E,N/E,53.8,53.8,N/E,N/E,N/E,N/E,N/E,0.0,345.4,217.7,194.1,87.7,N/E,N/E,49.0,30.0,18.8,11.2,19.4,N/E,8.0,23.7,6.0,8.1,8.2,1.4,127.7,0.9,48.1
01/04/1982,656.1,199.2,140.0,59.1,N/E,N/E,59.1,59.1,N/E,N/E,N/E,N/E,N/E,0.0,457.0,295.6,263.4,119.0,N/E,N/E,66.7,41.1,25.1,16.0,26.2,N/E,10.3,32.2,7.9,12.5,9.4,2.4,161.3,1.2,65.5
01/05/1982,883.2,272.8,170.9,101.9,N/E,N/E,101.9,101.9,N/E,N/E,N/E,N/E,N/E,0.0,610.4,395.2,353.3,172.8,N/E,N/E,82.8,52.1,31.2,20.9,32.9,N/E,12.8,41.9,10.3,14.9,13.8,3.0,215.1,1.5,81.2
